aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14807744,lsidyv352c458e,"colman, george, the younger.","colman, george",https://www.wikidata.org/wiki/Q513170,Q513170,[the poor gentleman; a comedy ... as performed at the theatre royal covent garden. printed ... from the prompt book. with remarks by mrs. inchbald.] [electronic resource],the poor gentleman; a comedy,as performed at the theatre royal covent garden. printed...from the prompt book. with remarks by mrs. inchbald.,a new edition,,,,,"london : longman & co., 1806.",1806,london,longman & co.,comedy
14807786,lsidyv302eea01,,,,,"[a pleasant conceited comedie, wherein is shewed how a man may chuse a good wife from a bad. as it hath bene sundry times acted by the earle of worcesters seruants. [attributed in a ms. note on the titlepage to joshua cooke.]] [electronic resource]","a pleasant conceited comedie, wherein is shewed how a man may chuse a good wife from a bad",as it hath bene sundry times acted by the earle of worcesters seruants. [attributed in a ms. note on the titlepage to joshua cooke.],another edition,,,,,"london : [mathew law, 1605.].",1605,london,mathew law,comedy
14807787,lsidyv345b0810,,,,,"[a pleasant conceited comedie, wherein is shewed how a man may chuse a good wife from a bad. as it hath bene sundry times acted by the earle of worcesters seruants. [attributed in a ms. note on the titlepage to joshua cooke.]] [electronic resource]","a pleasant conceited comedie, wherein is shewed how a man may chuse a good wife from a bad",as it hath bene sundry times acted by the earle of worcesters seruants.[attributed in a ms. note on the titlepage to joshua cooke.],another edition,,,english classics. edited by w. e. henley,,"london : printed by i. n. [john norton]; sold by hugh perrie, 1630.",1630,london,printed by i. n. [john norton]; sold by hugh perrie,comedy
14807815,lsidyv32c97aa1,"congreve, william, 1670-1729","congreve, william",https://www.wikidata.org/wiki/Q366805,Q366805,the comedies of william congreve. (with an introduction by g. s. street.) [with a portrait.] [electronic resource],the comedies of william congreve,(with an introduction by g. s. street.) [with a portrait.],,"street, g. s. (george slythe), 1867-1936.","street, g. s.",,,"london : methuen & co., 1895.",1895,london,methuen & co.,comedy
14808047,lsidyv314ca09d,,,,,"the country 'squire: or, a christmas gambol. a comedy. [by richard gwinnet.] [electronic resource]","the country 'squire: or, a christmas gambol. a comedy",[by richard gwinnet.],,"gwinnett, richard.","gwinnett, richard",,,"london : j. wilford, 1732.",1732,london,j. wilford,comedy
14808218,lsidyv3425483c,"crawfurd, david.","crawfurd, david",https://www.wikidata.org/wiki/Q75923471,Q75923471,"love at first sight. a comedy, etc. [electronic resource]","love at first sight. a comedy, etc.",,,,,,,"london : r. basset; william turner; john chantry, [1704.].",1704,london,r. basset; william turner; john chantry,comedy
14808254,lsidyv3a2316fe,"creswick, paul.","creswick, paul",https://www.wikidata.org/wiki/Q52123337,Q52123337,the miracle. a comedy of sentiment. [electronic resource],the miracle. a comedy of sentiment,,,,,,,"london : sandes & co., 1895.",1895,london,sandes & co.,comedy
14808325,lsidyv3a2923cf,"crommelin, maria henrietta de la cherois.","crommelin, maria henrietta de la cherois",https://www.wikidata.org/wiki/Q15463324,Q15463324,half round the world for a husband. a comedy of errors. [electronic resource],half round the world for a husband. a comedy of errors,,,,,,,"london : t. fisher unwin, 1896.",1896,london,t. fisher unwin,comedy
14808344,lsidyv34946e9c,"cromwell, thomas kitson.","cromwell, thomas kitson",https://www.wikidata.org/wiki/Q7788717,Q7788717,"honour; or, arrivals from college: a comedy, in three acts, etc. [electronic resource]","honour; or, arrivals from college: a comedy, in three acts, etc.",,,,,,,"london : thomas davison, 1820.",1820,london,thomas davison,comedy
14808375,lsidyv3458ebcc,"crown, mr. (john), 1640?-1712.","crown, john",https://www.wikidata.org/wiki/Q3181297,Q3181297,"the countrey wit. a comedy, etc. [electronic resource]","the countrey wit. a comedy, etc.",,,,,,,"london : ff. 47, 48. pp. 49-90. t. n. for james magnes & richard bentley, 1675.",1675,london,for james magnes & richard bentley,comedy
14808378,lsidyv3425fde9,"crown, mr. (john), 1640?-1712.","crown, john",https://www.wikidata.org/wiki/Q3181297,Q3181297,"the cnglish [sic] frier: or, the town sparks. a comedy, etc. [electronic resource]","the cnglish (sic) frier: or, the town sparks. a comedy, etc.",,,,,,,"london : james knapton, 1690.",1690,london,james knapton,comedy
14808381,lsidyv3390ec53,"crown, mr. (john), 1640?-1712.","crown, john",https://www.wikidata.org/wiki/Q3181297,Q3181297,"the married beau or, the curious impertinent, a comedy, etc. [electronic resource]","the married beau or, the curious impertinent, a comedy, etc.",,,,,,,"london : 41-66. richard bentley, 1694.",1694,london,richard bentley,comedy
14808384,lsidyv347213e9,"crown, mr. (john), 1640?-1712.","crown, john",https://www.wikidata.org/wiki/Q3181297,Q3181297,"sir courtly nice: or, it cannot be. a comedy, etc. [based on “no puede ser” of a. moreto y cabaña.] [electronic resource]","sir courtly nice: or, it cannot be. a comedy, etc.",[based on “no puede ser” of a. moreto y cabaña.],,,,,,"london : h. h. jun. for r. bently; jos. hindmarsh, 1685.",1685,london,h. h. jun. for r. bently; jos. hindmarsh,comedy
14808423,lsidyv314e9d5c,"cumberland, richard, 1732-1811","cumberland, richard",https://www.wikidata.org/wiki/Q1439360,Q1439360,"[the choleric man. a comedy, etc.] [electronic resource]","the choleric man. a comedy, etc.",,the second edition,,,,,"london : t. becket, 1775.",1775,london,t. becket,comedy
14808424,lsidyv314e7811,"cumberland, richard, 1732-1811","cumberland, richard",https://www.wikidata.org/wiki/Q1439360,Q1439360,"the fashionable lover; a comedy, etc. [electronic resource]","the fashionable lover; a comedy, etc.",,,,,,,"london : w. griffin, 1772.",1772,london,w. griffin,comedy
14808425,lsidyv307cbe1a,"cumberland, richard, 1732-1811","cumberland, richard",https://www.wikidata.org/wiki/Q1439360,Q1439360,"[the fashionable lover; a comedy, etc.] [electronic resource]","the fashionable lover; a comedy, etc.",,the second edition,,,,,"london : w. griffin, 1772.",1772,london,w. griffin,comedy
14808427,lsidyv34947316,"cumberland, richard, 1732-1811","cumberland, richard",https://www.wikidata.org/wiki/Q1439360,Q1439360,"[a hint to husbands: a comedy, etc.] [electronic resource]","a hint to husbands: a comedy, etc.",,fourth edition,,,,,"london : lackington, allen & co., 1806.",1806,london,lackington allen & co.,comedy
14808429,lsidyv34947085,"cumberland, richard, 1732-1811","cumberland, richard",https://www.wikidata.org/wiki/Q1439360,Q1439360,"[the sailor's daughter: a comedy, etc.] [electronic resource]","the sailor's daughter: a comedy, etc.",,the third edition,,,,,"london : lackington, allen & co., 1804.",1804,london,lackington allen & co.,comedy
14808535,lsidyv3422d624,"d., t., gent.","d., t., gent",,,the fool turn'd critick: a comedy ... by t. d. gent. [i.e. thomas d'urfey.] [electronic resource],the fool turn'd critick: a comedy,by t. d. gent. [i.e. thomas d'urfey.]...,,"d'urfey, thomas, 1653-1723.","d'urfey, thomas",,,"london : james magnes & richard bentley, 1678.",1678,london,james magnes & richard bentley,comedy
14808539,lsidyv34240609,"daborn, robert.","daborn, robert",https://www.wikidata.org/wiki/Q7343354,Q7343354,"the poor-mans comfort. a tragi-comedy, etc. [electronic resource]","the poor-mans comfort. a tragi-comedy, etc.",,,,,,,"london : rob. pollard; john sweeting, 1655.",1655,london,rob. pollard; john sweeting,comedy
14808693,lsidyv345d2c5f,"davenant, william, sir.","davenant, william",https://www.wikidata.org/wiki/Q450199,Q450199,"the witts. a comedie, etc. [in verse.] [electronic resource]","the witts. a comedie, etc.",[in verse.],,,,,,"london : richard meighen, 1636.",1636,london,richard meighen,comedy
14808700,lsidyv3424e8e3,"davenport, robert, fl. 1623.","davenport, robert",https://www.wikidata.org/wiki/Q2620071,Q2620071,"the city-night-cap: or, crede quod habes, & habes. a tragi-comedy ... as it was acted with great applause, by her majesties servants, at the phœnix in drury lane. [electronic resource]","the city-night-cap: or, crede quod habes, & habes. a tragi-comedy","as it was acted with great applause, by her majesties servants, at the phœnix in drury lane....",,,,,,"cottrel, for samuel speed london : ja, 1661.",1661,london,cottrel for samuel speed ja,comedy
14808920,lsidyv338f61aa,"dekker, thomas, approximately 1572-1632.","dekker, thomas",https://www.wikidata.org/wiki/Q336189,Q336189,the wonder of a kingdome. [a comedy.] [electronic resource],the wonder of a kingdome,[a comedy.],,,,,,"london : robert raworth, for nicholas vavasour, 1636.",1636,london,robert raworth for nicholas vavasour,comedy
14809020,lsidyv3498b2cf,"de vere, florence.","de vere, florence",https://www.wikidata.org/wiki/Q18159642,Q18159642,"eugénie; or, the spanish bride. [in verse. with “the lady and the lawyers ... a comedy.”] [electronic resource]","eugénie; or, the spanish bride",[in verse. with “the lady and the lawyers ... a comedy.”],,,,,,"london : ward & lock, 1856.",1856,london,ward & lock,comedy
14809051,lsidyv315cbc64,"dibdin, thomas, 1771-1841.","dibdin, thomas",https://www.wikidata.org/wiki/Q683268,Q683268,"five miles off: or, the finger-post; a comedy, in three acts, etc. [with a prologue and epilogue by george colman.] [electronic resource]","five miles off: or, the finger-post; a comedy, in three acts, etc.",[with a prologue and epilogue by george colman.],,,,,,"london : barker & son, 1806.",1806,london,barker & son,comedy
14809052,lsidyv34948528,"dibdin, thomas, 1771-1841.","dibdin, thomas",https://www.wikidata.org/wiki/Q683268,Q683268,"[five miles off: or, the finger-post; a comedy, in three acts, etc. [with a prologue and epilogue by george colman.]] [electronic resource]","five miles off: or, the finger-post; a comedy, in three acts, etc.",[with a prologue and epilogue by george colman.],a new edition,,,,,"london : j. barker, 1809.",1809,london,j. barker,comedy
14809053,lsidyv349475e3,"dibdin, thomas, 1771-1841.","dibdin, thomas",https://www.wikidata.org/wiki/Q683268,Q683268,"guilty or not guilty: a comedy, in five acts, etc. [based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.] [electronic resource]","guilty or not guilty: a comedy, in five acts, etc.","[based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.]",,"lafontaine, august heinrich julius, 1758-1831.","lafontaine, august heinrich julius",,,"london : lackington, allen, & co., 1804.",1804,london,lackington allen & co.,comedy
14809054,lsidyv34947cbc,"dibdin, thomas, 1771-1841.","dibdin, thomas",https://www.wikidata.org/wiki/Q683268,Q683268,"[guilty or not guilty: a comedy, in five acts, etc. [based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.]] [electronic resource]","guilty or not guilty: a comedy, in five acts, etc.","[based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.]",the second edition,"lafontaine, august heinrich julius, 1758-1831.","lafontaine, august heinrich julius",,,"london : lackington, allen, & co., 1804.",1804,london,lackington allen & co.,comedy
14809055,lsidyv34947fdd,"dibdin, thomas, 1771-1841.","dibdin, thomas",https://www.wikidata.org/wiki/Q683268,Q683268,"[guilty or not guilty: a comedy, in five acts, etc. [based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.]] [electronic resource]","guilty or not guilty: a comedy, in five acts, etc.","[based on a. h. j. lafontaine's novel “the reprobate,” translated by mary charlton.]",the third edition,"lafontaine, august heinrich julius, 1758-1831.","lafontaine, august heinrich julius",,,"london : lackington, allen, & co., 1804.",1804,london,lackington allen & co.,comedy
14809269,lsidyv34270012,"dogget, thomas.","dogget, thomas",https://www.wikidata.org/wiki/Q7789011,Q7789011,the country wake: a comedy. [in five acts and in prose.] [electronic resource],the country wake: a comedy,[in five acts and in prose.],,,,,,"london, 1696.",1696,london,,comedy
14809479,lsidyv3390f8b2,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"the kind keeper; or, mr. limberham: a comedy: as it was acted at the duke's theatre by his royal highnesses servants. [electronic resource]","the kind keeper; or, mr. limberham: a comedy",as it was acted at the duke's theatre by his royal highnesses servants,,,,,,"printed for r. bentley, & m. magnes : london, 1680.",1680,london,printed for r. bentley & m. magnes : london,comedy
14809480,lsidyv31b2bec2,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"[the kind keeper; or, mr. limberham: a comedy: as it was acted at the duke's theatre by his royal highnesses servants.] [electronic resource]","the kind keeper; or, mr. limberham: a comedy",as it was acted at the duke's theatre by his royal highnesses servants,another edition,,,,,"printed for r. bentley, & m. magnes : london, 1690.",1690,london,printed for r. bentley & m. magnes : london,comedy
14809484,lsidyv345ca8d7,"dryden, john, 1631-1700.","dryden, john",https://www.wikidata.org/wiki/Q213355,Q213355,"love triumphant; or, nature will prevail. a tragi-comedy. as it is acted at the theatre royal, by their majesties servants. [electronic resource]","love triumphant; or, nature will prevail. a tragi-comedy","as it is acted at the theatre royal, by their majesties servants",,,,,,"printed for jacob tonson : london, 1694.",1694,london,printed for jacob tonson,comedy
